id,first_name,last_name,email,ip_address,customer_id,follow_success,user_agent,geo_lat,geo_lon,date
363,Archer,Wilcot,awilcota2@meetup.com,119.53.228.67,5c1d3e9f-6fc3-4241-921c-831ed0e5a399,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-8.3870308,122.8295192,2:33 AM
364,Umeko,Bilston,ubilstona3@simplemachines.org,106.252.87.151,a6093189-b0d8-48f4-afb8-ca3fe8c59bdd,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",40.359722,116.658183,2:24 AM
365,Claretta,Baskerville,cbaskervillea4@biblegateway.com,122.30.14.180,b4e39116-0037-452d-bad5-f94c3760159e,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",19.0511285,105.4536718,8:51 PM
366,Gertrud,Ekkel,gekkela5@wiley.com,10.148.122.2,5b88e087-260e-451f-a761-19a7a3ea8630,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",14.6099284,121.0348405,11:05 AM
367,Alie,Meron,amerona6@google.cn,158.133.230.67,3f7b0791-578a-4457-8a37-1fac4c6b9a4b,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",41.150307,-8.197896,8:33 AM
368,Jannelle,Churchlow,jchurchlowa7@scientificamerican.com,181.91.151.46,24c067c3-8f82-4bb1-9b5b-3735b3c2bc31,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-3.5451284,36.1029284,3:26 AM
369,Barr,Manson,bmansona8@google.it,239.136.20.84,6ec08772-832c-4f07-9366-37b5c0f2a3bc,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",49.5290848,26.1416979,7:58 PM
370,Hans,McKinie,hmckiniea9@unicef.org,85.235.25.245,fc84d190-0799-4d0d-be7b-89eb41aa3197,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",27.022774,118.304966,4:10 PM
371,Erwin,Foucar,efoucaraa@51.la,78.54.235.190,03e4683b-806e-4a79-af9c-3c82bd5828b8,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-14.2795685,-170.6923312,6:21 PM
372,Delmer,Aubrey,daubreyab@google.com.br,220.49.190.23,19bb96de-298e-490b-a99c-12207e3560aa,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",31.2724505,30.7807444,10:28 AM
373,Silvanus,Leonard,sleonardac@dyndns.org,166.120.47.165,f5d23308-490b-4792-bf54-54c11f1642b8,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-34.4786447,-58.5717849,10:23 AM
374,Wini,Bloore,wblooread@ucla.edu,75.208.125.62,a6f0fb24-334f-4ab4-bc5a-055fba4d81af,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",39.1425,126.09611,6:36 AM
375,Sibbie,Brooking,sbrookingae@icq.com,49.96.103.26,d798f200-ff4d-4013-a868-d2d74e07ea89,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,19.5615596,-99.3090985,10:37 PM
376,Tina,Lindeman,tlindemanaf@joomla.org,184.250.242.224,68dc0392-cc20-4d86-b749-857361721f7b,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-20.6,-64.55,11:46 PM
377,Shoshana,Longden,slongdenag@icq.com,167.171.0.112,10d1c74d-f9e2-47bc-8e43-e0a7a55c85b4,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,13.8233857,121.1423752,1:51 AM
378,Clayborn,Fassmann,cfassmannah@sitemeter.com,86.12.242.229,5e74ca45-387e-4c74-a4d9-b532e171a305,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-8.7876456,121.6029824,12:05 AM
379,Gabriela,Robbie,grobbieai@printfriendly.com,79.83.64.186,6aa71662-e4e5-45ce-b1d4-295da80fe43d,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",8.4864751,124.7352102,12:48 PM
380,Prent,Udell,pudellaj@wunderground.com,55.71.135.182,8f16a066-c974-4ecc-a8b1-49c3230b8b96,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",-7.7764226,113.2037131,12:00 PM
381,Randa,Lucia,rluciaak@sphinn.com,49.165.188.142,276062b6-cbe9-4a75-887d-a3c6010cee12,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",35.26364,116.449839,9:03 PM
382,Enrique,Dieton,edietonal@independent.co.uk,251.194.236.179,a3da90ee-44f4-4937-b176-23a931ca32f0,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,47.4936583,21.66245,10:13 PM
383,Lexi,Cawston,lcawstonam@woothemes.com,90.219.100.99,8926581d-2def-40e2-aa8c-8f89f5181b1e,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",12.3290115,122.0752224,3:24 PM
384,Candie,Broomhall,cbroomhallan@un.org,182.53.152.193,98709ccb-1481-4781-b74d-dd665630fef7,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",46.068811,6.568907,6:26 AM
385,Heywood,Blewitt,hblewittao@naver.com,57.35.103.119,e8b30aab-aa27-441c-8a47-71becf541d25,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",43.7477413,39.5308638,9:19 AM
386,Effie,Melbourn,emelbournap@soundcloud.com,116.3.248.193,36ba8300-15b4-4f94-a730-3fb5abb6cae8,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",-8.6900261,121.6226051,8:32 AM
387,Davide,Ameer-Beg,dameerbegaq@latimes.com,168.108.84.78,375e3466-75a8-485d-9a98-87c41455df23,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",58.4073691,15.5151157,3:29 AM
388,Goraud,Bennedsen,gbennedsenar@deliciousdays.com,110.195.159.48,6b9a3b35-6e45-4995-96dc-1ed429c7796d,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-3.8375079,119.8149736,3:21 AM
389,Ardisj,Fanthom,afanthomas@loc.gov,150.140.25.91,b397b176-69a8-4ace-9cf6-859b5c59fee5,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-14.9407263,35.4781926,10:01 PM
390,Shanan,Moorerud,smoorerudat@amazon.co.uk,195.64.172.106,765a7bdd-73b7-4a1b-8d01-8721797d8e5a,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",27.999411,115.932899,1:00 PM
391,Antoine,Clere,aclereau@netscape.com,150.143.251.43,aea68712-7c74-42d3-aea1-722f81ce2c3e,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",31.4008095,30.4171887,3:52 PM
392,Bendite,Brazil,bbrazilav@vinaora.com,236.77.13.139,6a5d2187-f538-43c8-bec5-7ee0e0e4d0c1,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",51.6891738,94.5646653,4:43 AM
393,Boone,Duigenan,bduigenanaw@prlog.org,156.72.80.201,0f1bcd2d-17b9-4474-884f-201e4f8178c3,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-0.4836064,117.1544163,4:19 PM
394,Johnathon,Bosquet,jbosquetax@meetup.com,80.88.230.221,a58aa653-49e9-444d-8e31-8308794f07fd,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",34.0108524,134.5849521,4:13 AM
395,Cleavland,Monkley,cmonkleyay@plala.or.jp,73.114.142.20,fe07dead-cb7f-43ad-879b-b6ee43823031,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,14.84712,-88.831192,2:32 PM
396,Blisse,Barrat,bbarrataz@histats.com,134.253.187.4,6ba0955a-f762-4f13-b8b8-1bff6a622507,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",50.0144943,18.9268881,11:19 AM
397,Dalt,Jorez,djorezb0@ezinearticles.com,193.7.154.123,b3efb4f3-3ca8-44a6-8555-fcfb9474750f,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-7.7823871,110.374855,2:58 PM
398,Georgena,Lubeck,glubeckb1@netscape.com,159.1.12.83,458c60c7-99d9-449f-9605-cae80441f003,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",41.985186,122.836723,5:17 PM
399,Laurel,Jeremaes,ljeremaesb2@jigsy.com,217.238.44.118,9874311c-2927-4f16-bd32-161f2aadcce1,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-28.471976,-49.0147244,4:34 PM
400,Jessa,Satchel,jsatchelb3@globo.com,86.39.175.99,4426695d-7f95-491a-a9e7-68315f79a432,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",34.9344195,-2.2298164,7:21 AM
401,Joela,Guiraud,jguiraudb4@feedburner.com,80.35.184.227,3e52728b-e128-4bcd-bea0-602943666c27,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-10.5852663,-75.4053367,1:49 AM
402,Hillary,Skeffington,hskeffingtonb5@mozilla.org,196.233.92.113,8b13430a-bc21-4533-9657-fb7eb8f3ae8f,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,35.916433,14.5025108,10:31 AM
403,Kendra,Richold,kricholdb6@goo.ne.jp,116.8.88.78,120236c3-8d67-41c8-ac8e-2eebb57711af,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,58.041296,63.6850141,12:05 PM
404,Ellswerth,Innett,einnettb7@walmart.com,144.227.241.139,204f0d64-45c0-4625-b014-aebe58cb532d,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",53.2599034,-6.1603828,10:34 AM
405,Jo-anne,MacFadin,jmacfadinb8@google.pl,185.250.51.190,35686a6d-0fa6-47eb-a953-e853befa58b5,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",31.479648,93.680881,12:08 AM
406,Mannie,Ellit,mellitb9@mashable.com,216.125.49.85,504f972e-f5cd-4ef5-9422-6aa608e10c95,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-31.3746109,-64.1916038,6:17 PM
407,Matelda,Garratt,mgarrattba@gravatar.com,168.31.166.234,f94c5446-be96-41ca-a4f8-9e335242d022,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",30.884195,115.764855,10:35 AM
408,Ellis,Sharpe,esharpebb@alibaba.com,204.17.167.69,2b33f1e4-13b4-4229-90d4-cdcdbe7e6f6e,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",20.7337728,105.7704551,11:21 AM
409,Gilbertina,Pitrelli,gpitrellibc@bloglovin.com,182.92.157.59,17c11f97-d8c4-4a73-9382-abd75726f29b,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",29.689847,121.28259,12:58 AM
410,Thornton,Wealthall,twealthallbd@google.it,11.212.188.157,212fcace-51a4-4de1-9ae7-cfb7a4ee762c,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",46.6211188,30.7719233,1:44 AM
411,Caryl,Blaxton,cblaxtonbe@globo.com,237.169.18.115,bd2d1ba1-4aca-4f7c-97a8-49f8a22ebe82,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",35.6940331,138.5178782,11:14 AM
412,Faustina,Yuryichev,fyuryichevbf@mashable.com,128.203.135.41,ec6eff05-bef6-49c2-92c6-f85495ae2172,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",42.579473,127.009201,3:13 PM
413,Arlin,Lyle,alylebg@chronoengine.com,185.42.214.177,4e73dff2-dcd0-4c72-aff1-1cc8e8081502,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",38.4620145,-9.1700425,7:17 AM
414,Hubert,Fores,hforesbh@mashable.com,184.80.138.244,5d94fa9c-a344-4ed1-8446-d941d66e37b9,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",53.506761,28.1527803,3:44 PM
415,Denys,Elsbury,delsburybi@wix.com,210.36.51.117,b5047edd-da5e-4374-96fc-a681e4f18953,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",-8.613782,125.2052299,12:55 AM
416,Berry,MacIlhargy,bmacilhargybj@google.it,243.138.219.121,22c1a438-ef27-4ece-a3e9-d8bde53c9aa9,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",39.302809,99.275837,4:26 AM
417,Merrielle,Machel,mmachelbk@buzzfeed.com,126.23.172.153,651cc4e6-4ca6-49ac-bcad-810e49ad3809,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",6.2244851,10.6759772,1:48 PM
418,Fanny,Jansens,fjansensbl@vkontakte.ru,6.180.116.160,03b1eb46-d55c-4929-8540-27056d805255,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-8.035636,111.9969626,3:50 AM
419,Lothaire,Glusby,lglusbybm@boston.com,28.193.98.1,b6fc76e4-c93f-4b6e-b146-d100d92d6396,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",34.540852,109.44096,3:29 AM
420,Arabel,Mearns,amearnsbn@gravatar.com,174.119.94.201,c62c9e14-548e-4be6-a449-08b178da74b3,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",31.4637723,-100.4370375,2:08 PM
421,Beth,MacCallum,bmaccallumbo@clickbank.net,30.189.130.90,0f33af73-7e84-4553-8ee2-5833484345d5,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",15.8,43.333333,12:58 PM
422,Buddie,Bodleigh,bbodleighbp@miitbeian.gov.cn,244.114.56.174,ae2cc5ea-aa3c-4ccf-8225-3ca2df4df5df,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-6.8324793,-79.929616,1:57 AM
423,Tadio,Biggerdike,tbiggerdikebq@fotki.com,200.99.81.134,953bab01-0512-437f-8b50-6bf28987b3d4,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",60.6065466,15.6257125,9:05 AM
424,Henka,Papachristophorou,hpapachristophoroubr@nydailynews.com,109.16.156.254,5f406331-1c00-4077-a027-cb29f55119e0,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-8.370899,123.7014716,1:58 PM
425,Inna,Olifard,iolifardbs@economist.com,97.77.109.203,338a816a-23bb-4714-977e-4291355749eb,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-6.9427755,111.2994071,10:39 PM
426,Olivia,O'Brollachain,oobrollachainbt@ask.com,53.200.19.230,b0711208-d096-4ce7-bf3f-ea4acbdd4894,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",36.0917434,140.1139616,5:29 AM
427,Giulio,Garside,ggarsidebu@google.com.hk,159.249.167.188,8e2aad3d-c7b9-49e2-8e12-00df00e8c5c2,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",45.9859651,14.5721903,5:20 PM
428,Leroy,Richardin,lrichardinbv@newsvine.com,67.69.83.118,a5453dd7-e0ed-4125-a0d3-cefa3d3db158,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,41.88,-87.63,4:16 PM
429,Jessey,Bernardino,jbernardinobw@cdbaby.com,187.191.139.229,f4bebb0e-797d-4b60-9404-8673b504f72b,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",29.86548,116.328879,8:17 PM
430,Almeta,Cuphus,acuphusbx@rediff.com,8.100.64.63,a98c23c1-f1e3-4f2d-900b-6819039b45c3,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",8.8928524,11.3771496,3:20 PM
431,Filide,Sheron,fsheronby@microsoft.com,184.166.55.248,53caba26-ecbf-4bf2-b431-908044c8a4ca,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-7.0970638,107.5771444,4:13 PM
432,Byrom,Rothert,brothertbz@webeden.co.uk,113.133.185.86,dbb00e51-a134-4160-908c-64ae10e4c0c3,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",35.12751,36.21444,12:10 PM
433,Eadith,Hadkins,ehadkinsc0@g.co,168.58.117.105,920e4c2e-3aa4-4131-ad45-312bb27466d1,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",45.8359543,5.0634248,3:20 AM
434,Lenora,Morales,lmoralesc1@sakura.ne.jp,22.33.64.174,aa4a10bf-d048-4cef-afb9-0168bfd6d5e8,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-6.8324793,-79.929616,3:26 AM
435,Kristofor,Sollitt,ksollittc2@privacy.gov.au,170.51.230.81,5d3d158d-0d05-4a2d-b658-922e64f2902a,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",39.7306375,-8.7036302,12:18 AM
436,Cyb,Macvain,cmacvainc3@slate.com,88.16.215.252,c6cf1f88-9178-48fd-8755-7f6c243a7101,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-10.5125,121.8513,9:49 PM
437,Pam,Ragbourne,pragbournec4@go.com,60.128.245.169,7998b580-01fb-4e3c-b28e-8cacb9d0b7e6,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",34.8917477,138.1627422,2:35 PM
438,Torr,Ballingal,tballingalc5@mail.ru,142.116.249.174,665cc856-57fe-457a-89e1-a1ffbef50fc0,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-34.9044677,-58.5743103,10:30 AM
439,Germana,Antuk,gantukc6@newsvine.com,158.226.124.107,412bcc59-0853-4242-bc5c-d6c6ff534b54,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",54.51667,24.83333,2:23 AM
440,Nestor,Haslen,nhaslenc7@springer.com,133.199.11.9,8001670a-27bb-4332-a9dc-7216c674f8d2,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-12.2800422,-75.7863836,3:16 PM
441,Flory,Le Frank,flefrankc8@sciencedaily.com,171.225.26.177,49a4339c-2c29-4917-bef5-40d19926437a,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-3.2191864,40.1168906,6:13 PM
442,Oralle,Abrahamian,oabrahamianc9@infoseek.co.jp,58.127.197.215,ab89c1de-a824-4b52-809d-f2913f34fdb8,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",50.41661,31.46261,11:57 PM
443,Abby,Casino,acasinoca@pinterest.com,228.75.43.133,e6ead963-d95b-4727-8477-06e612bd36ac,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-7.633333,108.133333,6:45 PM
444,Holly-anne,Suttill,hsuttillcb@craigslist.org,88.169.126.213,7edd5459-f6dd-414d-a27d-7cd2ef711eca,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",52.5577627,5.8915635,4:30 AM
445,Sigismondo,Frier,sfriercc@ifeng.com,179.185.130.150,09991665-3a61-4bbe-88bf-02340bd91f74,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,31.231546,121.441639,8:04 AM
446,Esdras,Paolotto,epaolottocd@columbia.edu,50.137.70.126,f8c3965f-60a1-49cb-80f0-6135af150c47,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,13.9293954,121.3228399,5:43 PM
447,Ronnie,Glasser,rglasserce@mapquest.com,102.230.96.96,cde4e759-7d9e-4535-b7d1-6d833df02dcc,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",35.057659,33.2419422,7:44 AM
448,Ermengarde,Human,ehumancf@mapy.cz,208.50.43.186,5b469e69-4bc3-4676-8ca6-e4c675ea7c95,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-6.87792,115.50689,8:03 PM
449,Lowe,Carman,lcarmancg@archive.org,80.190.177.58,12553ec4-4b18-4aa0-bff8-60c1fc8a4a1d,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",23.382145,109.56259,3:58 PM
450,Chaddie,Vasilic,cvasilicch@google.com.hk,40.220.98.201,550238da-42d6-47d4-a707-266d041aab4a,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,8.1679082,124.1582966,10:10 PM
